ranking,country,regional_indicator,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,year,month
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,3
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,4
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,5
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,6
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,7
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,8
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,9
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,10
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,11
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,12
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,1
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,2
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,3
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,4
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,5
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,6
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,7
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,8
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,9
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,10
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,11
95,Laos,East Asia,5.1403,5.60693,0.49568,71,0.9176,0.42001,0.31355,2022,12
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,1
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,2
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,3
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,4
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,5
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,6
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,7
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,8
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,9
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,10
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,11
42,Latvia,Western Europe,6.1804,7.83741,0.92495,75,0.67845,0.16089,0.1542,2022,12
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,1
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,2
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,3
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,4
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,5
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,6
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,7
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,8
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,9
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,10
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,11
145,Lebanon,Middle East and North Africa,2.9553,6.30068,0.3773,75,0.13891,0.17565,0.05753,2022,12
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,1
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,2
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,3
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,4
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,5
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,6
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,7
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,8
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,9
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,10
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,11
141,Lesotho,Sub-Saharan Africa,3.5118,3.79591,0.64243,56,0.56585,0.16256,0.03136,2022,12
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,1
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,2
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,3
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,4
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,5
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,6
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,7
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,8
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,9
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,10
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,11
97,Liberia,Sub-Saharan Africa,5.1215,2.87687,0.50761,65,0.54778,0.38012,0.13557,2022,12
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,1
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,2
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,3
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,4
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,5
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,6
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,7
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,8
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,9
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,10
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,11
86,Libya,Middle East and North Africa,5.3302,6.67955,0.71413,74,0.64394,0.22644,0.30577,2022,12
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,1
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,2
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,3
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,4
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,5
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,6
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,7
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,8
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,9
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,10
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,11
34,Lithuania,Western Europe,6.4456,8.16481,0.91192,76,0.66978,0.11378,0.13111,2022,12
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,1
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,2
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,3
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,4
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,5
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,6
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,7
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,8
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,9
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,10
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,11
6,Luxembourg,Western Europe,7.404,10.0,0.8747,80,0.94553,0.25688,0.66139,2022,12
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,1
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,2
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,3
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,4
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,5
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,6
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,7
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,8
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,9
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,10
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,11
128,Madagascar,Sub-Saharan Africa,4.3391,3.03401,0.48834,68,0.27303,0.30553,0.26161,2022,12
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,1
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,2
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,3
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,4
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,5
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,6
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,7
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,8
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,9
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,10
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,11
138,Malawi,Sub-Saharan Africa,3.7504,2.93212,0.2116,68,0.64448,0.29961,0.26761,2022,12
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,1
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,2
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,3
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,4
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,5
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,6
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,7
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,8
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,9
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,10
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,11
70,Malaysia,Southeast Asia,5.7113,7.64581,0.71039,75,0.88411,0.45554,0.21412,2022,12
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,1
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,2
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,3
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,4
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,5
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,6
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,7
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,8
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,9
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,10
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,11
123,Mali,Sub-Saharan Africa,4.479,3.58285,0.36603,65,0.47266,0.27444,0.07204,2022,12
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,1
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,2
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,3
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,4
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,5
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,6
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,7
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,8
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,9
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,10
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,11
33,Malta,Western Europe,6.4469,8.32028,0.88561,80,0.91775,0.37249,0.28261,2022,12
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,1
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,2
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,3
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,4
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,5
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,6
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,7
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,8
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,9
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,10
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,11
133,Mauritania,Middle East and North Africa,4.1526,4.97958,0.65526,70,0.4107,0.18884,0.23596,2022,12
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,1
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,2
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,3
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,4
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,5
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,6
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,7
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,8
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,9
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,10
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,11
52,Mauritius,Sub-Saharan Africa,6.0711,7.20156,0.84581,73,0.79651,0.27965,0.18227,2022,12
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,1
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,2
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,3
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,4
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,5
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,6
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,7
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,8
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,9
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,10
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,11
46,Mexico,Latin America and Caribbean,6.1276,7.0224,0.67101,75,0.83965,0.19635,0.19636,2022,12
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,1
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,2
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,3
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,4
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,5
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,6
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,7
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,8
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,9
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,10
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,11
62,Moldova,Central and Eastern Europe,5.8568,6.41518,0.76404,74,0.75835,0.21864,0.04855,2022,12
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,1
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,2
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,3
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,4
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,5
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,6
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,7
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,8
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,9
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,10
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,11
68,Mongolia,East Asia,5.7607,6.30479,0.90722,70,0.53758,0.52816,0.10095,2022,12
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,1
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,2
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,3
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,4
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,5
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,6
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,7
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,8
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,9
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,10
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,11
75,Montenegro,Central and Eastern Europe,5.5468,7.1212,0.77533,76,0.6219,0.28808,0.13123,2022,12
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,1
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,2
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,3
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,4
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,5
100,Morocco,Middle East and North Africa,5.0599,5.46755,0.20288,73,0.66525,0.0431,0.17332,2022,6
